Date,Time,Mist.net,Family,Genus,Species,Sex,Weight.specimen.&.bag,Weight.bag,Forearm,Age,Reproductive.state,Deposit.code,Site.Category,Site.Code,Habitat,Guild
06/08/14,22:30,Q1,Phyllostomidae,Carollia,Carollia.brevicauda,female,26,10,39.4,adult,N/A,N/A,FS,FS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/08/14,22:30,S1,Phyllostomidae,Vampyressa ,Vampyressa.thyone,male,26,18,32.3,adult,N/A,N/A,FS,FS2,edge,Highly.cluttered.space.canopy.frugivores
06/08/14,22:30,S1,Phyllostomidae,Vampyriscus,Vampyriscus.brockii,male,24,16,32.4,adult,N/A,N/A,FS,FS2,edge,Highly.cluttered.space.canopy.frugivores
06/08/14,23:00,Q1,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,22,16,29.7,adult,N/A,N/A,FS,FS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/08/14,23:00,Q2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,24,16,29.9,adult,N/A,N/A,FS,FS2,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/08/14,23:00,S1,Phyllostomidae,Sturnira,Sturnira.tildae,male,38,N/A,47.3,adult,N/A,N/A,FS,FS2,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/08/14,23:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,27,11,38.3,adult,N/A,N/A,FS,FS2,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,18:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.omnivores
06/09/14,18:00,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,103,16,74.2,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.canopy.frugivores
06/09/14,18:00,B2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,24,16,N/A,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,18:30,B1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,54,14,58.9,adult,PD,N/A,F,F1,matrix,Highly.cluttered.space.canopy.frugivores
06/09/14,20:00,S2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,female,24,17,31.7,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,20:30,B2,Phyllostomidae,Artibeus,Artibeus.planirostris,female,72,12,67.7,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.canopy.frugivores
06/09/14,20:30,B2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,54,12,59.6,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.canopy.frugivores
06/09/14,21:00,B1,Phyllostomidae,Uroderma ,Uroderma.bilobatum,male,35,16,40.3,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.omnivores
06/09/14,21:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.omnivores
06/09/14,21:30,S1,Phyllostomidae,Carollia,Carollia.brevicauda,male,26,11,38.7,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,21:30,S2,Phyllostomidae,Glossophaga ,Glossophaga.soricina,male,27,17,N/A,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.nectarivores
06/09/14,22:30,B1,Phyllostomidae,Artibeus,Artibeus.lituratus,male,84,10,72,adult,S,N/A,F,F1,matrix,Highly.cluttered.space.canopy.frugivores
06/09/14,22:30,B1,Phyllostomidae,Uroderma ,Uroderma.bilobatum,N/A,N/A,N/A,N/A,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,22:30,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,24,16,33.7,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,23:00,S1,Phyllostomidae,Carollia,Carollia.brevicauda,N/A,30,17,41.3,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,23:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,33,15,42.4,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,23:00,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,25,16,35.1,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/09/14,23:00,B2,Phyllostomidae,Carollia,Carollia.brevicauda,female,26,11,39.7,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/10/14,18:00,B1,Phyllostomidae,Tonatia,Tonatia.saurophila,male,43,16,57.1,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.insectivores
06/10/14,18:00,Q1,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,male,27,12,36.8,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/10/14,20:30,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,80,17,66.1,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.canopy.frugivores
06/11/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,76,16,64.9,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.canopy.frugivores
06/11/14,19:00,S1,Phyllostomidae,Carollia,Carollia.perspicillata,female,34,17,41.8,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/11/14,19:00,Q2,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,male,38,16,36.1,subadult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/11/14,19:00,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,74,16,65.4,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.canopy.frugivores
06/11/14,19:00,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,16,42.1,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/11/14,22:30,Q1,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,24,15,31.7,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/12/14,18:00,S1,Phyllostomidae,Phyllostomus,Phyllostomus.elongatus,female,48,16,63.5,adult,N/A,N/A,F,F1,edge,Highly.cluttered.space.gleaning.omnivores
06/12/14,20:00,Q2,Phyllostomidae,Chrotopterus,Chrotopterus.auritus,male,95,15,77.2,adult,N/A,N/A,F,F1,stream,Highly.cluttered.space.gleaning.carnivores
06/12/14,22:00,B2,Phyllostomidae,Carollia,Carollia.perspicillata,female,33,16,39.4,adult,N/A,N/A,F,F1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:00,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.fischerae,male,24,16,31.4,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:00,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.fischerae,male,25,17,30.6,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:00,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,N/A,22,11,35.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:00,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,female,25,15,32.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:00,B2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,female,24,17,31.9,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:30,Q2,Phyllostomidae,Carollia,Carollia.perspicillata,male,33,16,38.9,adult,S,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,26,16,33.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,18:30,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,54,16,58,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/13/14,18:30,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,52,16,58.1,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/13/14,18:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,24,17,34.1,subadult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,19:00,Q2,Phyllostomidae,Carollia,Carollia.benkeithi,female,36,23,38.2,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,19:30,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,61,16,64,adult,PD,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/13/14,20:00,B1,Phyllostomidae,Dermanura,Dermanura.anderseni,male,27,16,36,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.canopy.frugivores
06/13/14,20:00,B2,Phyllostomidae,Carollia,Carollia.brevicauda,male,24,11,39.9,subadult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,21:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,23,11,34.7,adult,Pr,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,21:30,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,26,16,34.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,21:30,B1,Phyllostomidae,Sturnira,Sturnira.lilium,male,36,11,44.8,adult,S,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,21:30,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,21,11,34.1,subadult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,22:30,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,male,29,19,36.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/13/14,22:30,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,male,72,12,65.1,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
06/13/14,23:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.omnivores
06/16/14,18:00,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,32,18,41.2,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/16/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,40,12,56.4,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/16/14,19:30,Q1,Phyllostomidae,Artibeus,Artibeus.obscurus,female,56,17,59,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/16/14,19:30,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,28,16,33.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/16/14,23:00,Q1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,96,30,70.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/16/14,23:00,Q2,Phyllostomidae,Dermanura,Dermanura.gnoma,male,22,11,37.4,adult,S,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/17/14,18:00,B2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,23,16,32,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:00,B2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,female,26,17,32.6,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:00,B2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,24,16,32.2,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:00,S2,Phyllostomidae,Uroderma ,Uroderma.bilobatum,male,53,16,44.5,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:00,Q2,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,male,21,15,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:00,Q2,Phyllostomidae,Carollia,Carollia.benkeithi,female,25,16,34.7,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:30,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,female,28,16,36.1,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,18:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,40,11,56.6,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
06/17/14,18:30,S1,Phyllostomidae,Trachops ,Trachops.cirrhosus,female,41,10,62,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.carnivores
06/17/14,19:00,Q2,Phyllostomidae,Sturnira,Sturnira.tildae,female,42,16,48,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,20:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,female,50,11,60.6,adult,Pr,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/17/14,21:00,Q1,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,female,49,17,53.9,adult,Pr,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.insectivores
06/17/14,22:00,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,52,15,54.9,adult,S,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/17/14,21:00,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,22,16,34,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,22:00,Q1,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,male,52,16,54.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.insectivores
06/17/14,22:30,Q2,Phyllostomidae,Desmodus,Desmodus.rotundus,N/A,N/A,N/A,N/A,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.sanguivores
06/17/14,23:00,Q2,Phyllostomidae,Rhinophylla ,Rhinophylla.fischerae,female,25,N/A,31.8,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/17/14,23:00,B1,Phyllostomidae,Trinycteris,Trinycteris.nicefori,female,N/A,N/A,39.3,adult,Pr,CEBIOMAS0427,FS,FS1,matrix,Highly.cluttered.space.gleaning.insectivores
06/17/14,23:30,S2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,46,12,59.6,subadult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
06/17/14,23:30,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,male,29,16,35.5,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,18:00,B1,Phyllostomidae,Mesophylla ,Mesophylla.macconnelli,female,26,18,32.1,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,18:30,S1,Phyllostomidae,Artibeus,Artibeus.planirostris,female,73,11,63.2,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.canopy.frugivores
06/18/14,18:30,S2,Phyllostomidae,Uroderma ,Uroderma.bilobatum,female,30,12,42.4,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,19:00,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,male,82,16,67.6,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/18/14,20:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,111,17,87,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.omnivores
06/18/14,20:30,B2,Phyllostomidae,Vampyriscus,Vampyriscus.bidens,male,28,16,36.7,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,20:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,119,16,87,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.gleaning.omnivores
06/18/14,20:30,S1,Phyllostomidae,Sturnira,Sturnira.lilium,female,33,13,43.6,adult,N/A,N/A,FS,FS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,21:30,B2,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,25,16,34.5,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,23:30,B1,Phyllostomidae,Carollia,Carollia.brevicauda,male,26,16,41,adult,N/A,N/A,FS,FS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/18/14,23:30,Q2,Phyllostomidae,Artibeus,Artibeus.lituratus,male,80,18,70.3,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/18/14,23:30,Q2,Phyllostomidae,Artibeus,Artibeus.obscurus,male,68,35,58,adult,N/A,N/A,FS,FS1,stream,Highly.cluttered.space.canopy.frugivores
06/19/14,18:30,Q2,Phyllostomidae,Artibeus,Artibeus.planirostris,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/19/14,18:30,S2,Phyllostomidae,Artibeus,Artibeus.lituratus,female,N/A,N/A,N/A,adult,Pr,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/19/14,18:30,S2,Phyllostomidae,Artibeus,Artibeus.lituratus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/19/14,18:30,S2,Phyllostomidae,Tonatia,Tonatia.saurophila,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.insectivores
06/19/14,18:30,S2,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,S2,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q2,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,female,41,16,53.1,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.insectivores
06/19/14,18:30,Q2,Phyllostomidae,Sturnira,Sturnira.tildae,male,41,12,48,adult,S,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,107,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,42.4,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:00,Q2,Phyllostomidae,Lophostoma ,Lophostoma.silvicolum,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.insectivores
06/19/14,19:00,Q2,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,N/A,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:00,Q1,Phyllostomidae,Carollia,Carollia.benkeithi,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:00,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,S1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,42.5,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,S1,Phyllostomidae,Carollia,Carollia.benkeithi,female,N/A,N/A,36.1,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,S1,Phyllostomidae,Lonchophylla ,Lonchophylla.thomasi,male,23,16,31.2,adult,S,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.nectarivores
06/19/14,18:30,S1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,female,N/A,N/A,34.4,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,18:30,Q1,Phyllostomidae,Carollia,Carollia.brevicauda,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,18:30,Q1,Phyllostomidae,Artibeus,Artibeus.lituratus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/19/14,19:00,Q2,Phyllostomidae,Sturnira,Sturnira.tildae,female,49,23,47.5,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:30,S1,Phyllostomidae,Artibeus,Artibeus.obscurus,male,N/A,N/A,58.5,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,82.1,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.discolor,female,52,N/A,62.3,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:00,B1,Phyllostomidae,Tonatia,Tonatia.saurophila,female,N/A,N/A,56.5,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.insectivores
06/19/14,19:30,B1,Phyllostomidae,Carollia,Carollia.perspicillata,male,N/A,N/A,41.5,adult,S,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:30,B1,Phyllostomidae,Carollia,Carollia.perspicillata,female,N/A,N/A,41.4,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:30,B2,Phyllostomidae,Glossophaga ,Glossophaga.soricina,female,25,16,34,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.nectarivores
06/19/14,19:30,B2,Phyllostomidae,Carollia,Carollia.brevicauda,male,26,12,37.3,adult,N/A,N/A,RS,RS1,matrix,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,20:00,Q1,Phyllostomidae,Platyrrhinus,Platyrrhinus.incarum,female,N/A,N/A,33.7,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.canopy.frugivores
06/19/14,20:00,Q1,Phyllostomidae,Rhinophylla ,Rhinophylla.pumilio,male,26,11,45.1,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,20:00,Q1,Phyllostomidae,Micronycteris,Micronycteris.hirsuta,male,N/A,N/A,73.7,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.insectivores
06/19/14,19:30,S1,Phyllostomidae,Artibeus,Artibeus.lituratus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.canopy.frugivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,20:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,39.4,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,20:30,Q1,Phyllostomidae,Carollia,Carollia.brevicauda,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.shrub.frugivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,20:30,Q1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,male,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,stream,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
06/19/14,19:30,S1,Phyllostomidae,Phyllostomus,Phyllostomus.hastatus,female,N/A,N/A,N/A,adult,N/A,N/A,RS,RS1,edge,Highly.cluttered.space.gleaning.omnivores
